hip_id,name,ra,dec,mag,parallax,distance_pc,bv
88,,0.26897723368536064,-48.80990249876093,5.71,6.675843490607348,149.79380529321293,0.911
107,,0.3338832970372009,-50.33731743360657,5.53,5.3742966086194714,186.07086151444778,1.615
122,,0.39761907385489464,-77.06651109225037,4.78,15.454901805146472,64.70439040039716,1.254
124,,0.4042171929551975,61.22279997745116,5.58,1.3825004403231975,723.3270752277102,0.407
145,,0.4561134922408335,-3.027549190475563,5.13,7.584454310165935,131.84864185411934,-0.128
154,,0.4902909138850841,-6.0142504274104995,4.37,7.875848526808842,126.97044599017735,1.631
194,,0.6233369223541649,8.485254952769983,5.7,26.626807289488895,37.55613615736636,0.315
207,,0.6504657189348808,66.0989627384363,5.87,4.062621074018301,246.1465102899467,1.073
301,,0.9350673848393924,-17.336031385276243,4.55,10.507528415461392,95.16985921527859,-0.047
330,,1.0569179459497995,62.28766306377721,5.9,1.3780673616075674,725.6539323545566,0.274
343,,1.0826877290408568,-16.529307398302898,5.78,9.52886154767534,104.944330967214,1.084
355,,1.1254682646720602,-10.509574730675123,4.99,1.6457113850349974,607.6399598941427,1.619
377,,1.1725391595541212,-71.43694838266406,5.59,5.580330976810378,179.20084026477994,-0.100
379,,1.1760164913219344,67.16654988154056,5.68,10.354382955570498,96.57745944793508,1.051
418,,1.2757673770864828,61.31397922120094,5.8,4.733662541265871,211.25291278845177,-0.067
476,,1.4250386163348494,13.396241805911085,5.55,8.52596870276476,117.28872517157197,0.901
522,,1.5837990651942728,-49.075368186630975,5.7,38.19453346692788,26.181757158151605,0.519
531,,1.6106666150854756,64.19616165053408,5.57,3.4069614754959847,293.5166737846427,-0.023
636,,1.94574490881026,-22.508714489795526,5.93,11.689680173278367,85.54553975616173,0.141
655,,2.0142981957233137,-33.52930949830507,5.67,10.27061222648806,97.36517920723219,1.119
671,,2.072898155266828,-8.824266634446369,5.99,9.011463712285309,110.96976383944177,1.034
729,,2.2607622275867927,18.211852998463677,5.57,10.828390320306209,92.34982951480102,1.043
765,,2.3534338435390842,-45.74822211784421,3.88,22.608140683809946,44.23185497585461,1.013
813,,2.509321832398533,11.145827591815925,5.54,11.059206610763137,90.42239965268135,-0.064
814,,2.5083277306024603,-82.22413694045498,5.29,12.353484252692617,80.9488221739576,1.049
840,,2.5787968558549785,-5.248718523741627,5.84,17.07111765931045,58.57847271380079,0.973
841,,2.580228866135009,46.07226998767092,5.01,2.17818912953463,459.0969564767087,0.405
873,,2.6791506151874738,-12.580071350473474,5.84,13.729001742610803,72.83850776246118,1.000
910,,2.8156932027646513,-15.469175920957877,4.89,52.94889167785683,18.886136580233632,0.487
930,,2.893445075101943,-27.7996623376141,5.41,5.7131873240948705,175.03364466671468,1.346
950,,2.9343520768768716,-35.132557218922194,5.24,46.04253083982935,21.719049360660783,0.459
983,,3.0418414176023876,-17.938379857948235,5.29,4.3969608508900935,227.42981661926015,1.478
1067,Algenib,3.3089703843753013,15.183550741446307,2.83,6.947422027434692,143.93828330150342,-0.190
1074,,3.3323204357298737,-84.99389853109346,5.78,3.8517053347770025,259.62526026355437,1.710
1086,,3.3777719384171805,41.03472004815371,5.71,26.87147119664581,37.214188708983805,0.331
1096,,3.4262050172591847,-26.022692261394834,5.94,3.541175971044718,282.39206641430474,1.548
1168,,3.651119417436693,20.206708004381166,4.79,9.405199843331518,106.32416287347905,1.572
1170,,3.6599461564529565,-18.933189798652894,4.44,7.079731486363765,141.24829478718155,1.640
1191,,3.72723968859906,-9.569605855653021,5.77,9.19004837232794,108.81335543467755,-0.084
1288,,4.03756311252612,-31.44650607975137,5.66,7.333314366122966,136.36398906060913,1.350
1354,,4.237619794428828,61.53317034002728,5.74,4.8081124666599315,207.98182383089585,0.898
1372,,4.287710752549177,47.94738983994935,5.86,2.8486971831079497,351.0376623846669,-0.079
